recipe_id,ingredient_id,ingredient_index,qty_value,unit,portion_factor,ingredient_line_raw,parse_status,review_reason
133,260,3,,,1.0,"15g/Â½oz ginger , peeled and grated",review,contains_conjunction
133,205,4,,,1.0,2 tbsp Dijon mustard,ok,
133,504,5,,,1.0,2 tbsp red wine vinegar,ok,
133,335,6,,,1.0,"1 lemon , juice only",ok,
133,534,7,,,1.0,"1 Scotch bonnet chilli , finely chopped",ok,
133,527,8,,,1.0,salt and freshly ground pepper,review,mixed_seasoning;contains_conjunction
133,146,9,,,1.0,"8 chicken thighs , skin-on and bone-in",review,contains_conjunction
134,60,1,,,1.0,"120g/4Â½oz black eyed beans , soaked overnight or for at least 5 hours",review,long_base_phrase;long_raw_phrase;contains_conjunction
134,399,2,,,1.0,100g/3Â½oz onion,ok,
134,213,3,,,1.0,"80g/3oz egusi seeds , toasted",ok,
134,639,4,,,1.0,6g/Â¼oz white pepper,ok,
134,617,5,,,1.0,"50ml/1Â¾oz vegetable oil , plus extra for greasing",ok,
134,612,6,,,1.0,10g vegetable bouillon powder,ok,
134,243,7,,,1.0,200g/7oz free-range egg whites,ok,
135,522,1,,,1.0,80g/3oz salt,ok,
135,182,2,,,1.0,1 tsp coriander seeds,ok,
135,224,3,,,1.0,1 tsp fennel seeds,ok,
135,571,4,,,1.0,2 star anise,ok,
135,574,5,,,1.0,1 tbsp roughly chopped stem ginger,ok,
135,443,6,,,1.0,"250g/9oz pork chops , trimmed",ok,
136,261,1,,,1.0,30g/1oz ground ginger,ok,
136,252,2,,,1.0,30g/1oz garlic granules,ok,
136,155,3,,,1.0,45g/1Â½oz chilli flakes,ok,
136,591,4,,,1.0,20g/Â¾oz dried thyme,ok,
136,160,5,,,1.0,20g/Â¾oz ground cinnamon,ok,
136,389,6,,,1.0,15g/Â½oz ground nutmeg,ok,
136,180,7,,,1.0,20g/Â¾oz ground coriander,ok,
136,522,8,,,1.0,1 tbsp salt,ok,
136,62,9,,,1.0,1 tbsp ground black pepper,ok,
137,615,1,,,1.0,3 tbsp vegetable oil,ok,
137,93,2,,,1.0,"1 brown onion , roughly chopped",ok,
137,251,3,,,1.0,"4 garlic cloves, crushed",ok,
137,536,4,,,1.0,"1â2 Scotch bonnet chillies , roughly chopped or left whole",review,contains_conjunction
137,600,5,,,1.0,4 tbsp tomato purÃ©e,ok,
137,15,6,,,1.0,1 tbsp all-purpose seasoning,ok,
137,437,7,,,1.0,"600g/1lb 5oz plum tomatoes , roughly chopped",ok,
137,613,8,,,1.0,"4 vegetable stock cube (such as Maggi stock cubes), crushed",ok,
137,36,9,,,1.0,2 bay leaves,ok,
137,34,10,,,1.0,"500g/1lb 2oz basmati rice , rinsed",ok,
137,432,11,,,1.0,850ml/1Â½ pint lamb stock,ok,
137,529,12,,,1.0,"salt, white pepper and ground black pepper",review,long_base_phrase;mixed_seasoning;contains_conjunction
138,548,1,,,1.0,"1 shoulder of lamb (approximately 1kg/2lb 4oz), diced",ok,
139,435,1,,,1.0,150g/5Â½oz plain flour,ok,
139,55,2,,,1.0,1Â½ tsp bicarbonate of soda,ok,
139,22,3,,,1.0,2 tbsp apricot jam,ok,
139,241,4,,,1.0,2 free-range eggs,ok,
139,339,5,,,1.0,175g/6oz light brown sugar,ok,
139,125,6,,,1.0,55g/2oz caster sugar,ok,
139,234,7,,,1.0,200ml/7fl oz milk (preferably full-fat),ok,
139,101,8,,,1.0,"50g/1Â¾oz melted butter , plus extra for greasing",ok,
139,642,9,,,1.0,1 tbsp white wine or spirit vinegar,review,contains_conjunction
140,503,1,,,1.0,"1 red pepper , deseeded and chopped",review,contains_conjunction
140,93,2,,,1.0,"1 brown onion , roughly chopped",ok,
140,251,3,,,1.0,"4 garlic cloves, finely chopped or grated",review,contains_conjunction
140,163,4,,,1.0,"4cm/1Â½in piece fresh root ginger , peeled and finely grated",review,long_raw_phrase;contains_conjunction
140,257,5,,,1.0,"generous pinch red chilli flakes, plus extra if desired",review,long_base_phrase
141,579,1,,,1.0,1 tbsp smoked sweet paprika,ok,
141,300,2,,,1.0,1 tbsp hot paprika,ok,
141,252,3,,,1.0,2 tsp garlic granules,ok,
141,401,4,,,1.0,2 tsp onion salt,ok,
141,403,5,,,1.0,1 tsp dried oregano,ok,
141,237,6,,,1.0,2 tsp flaky sea salt,ok,
141,180,7,,,1.0,2 tsp ground coriander,ok,
141,125,8,,,1.0,1 tsp caster sugar,ok,
141,292,9,,,1.0,1 heaped tsp ancho or habanero chilli flakes (optional),review,contains_conjunction
142,236,1,,,1.0,50ml/2fl oz vegetable oil,ok,
142,497,2,,,1.0,"3 red onions , chopped",ok,
142,251,3,,,1.0,"2 garlic cloves, finely chopped",ok,
142,590,4,,,1.0,"thumb-sized piece fresh root ginger , grated",ok,
142,229,5,,,1.0,75ml/2.5fl oz brandy,ok,
142,21,6,,,1.0,250g/9oz apricot chutney,ok,
142,644,7,,,1.0,2 tbsp wholegrain mustard,ok,
142,645,8,,,1.0,2 tbsp Worcestershire sauce,ok,
142,235,9,,,1.0,100ml/3Â½fl oz tomato ketchup,ok,
142,230,10,,,1.0,200ml/7fl oz chicken stock,ok,
142,155,11,,,1.0,1 pinch chilli flakes,ok,
142,411,12,,,1.0,1 tsp smoked paprika,ok,
142,524,13,,,1.0,salt and freshly ground black pepper,review,mixed_seasoning;contains_conjunction
143,540,1,,,1.0,150g/5Â½oz self-raising flour,ok,
143,116,2,,,1.0,1 tsp ground cardamom,ok,
143,522,3,,,1.0,pinch salt,ok,
143,246,4,,,1.0,100g/3Â½oz full-fat plain yoghurt,ok,
143,232,5,,,1.0,"115ml/3Â¾fl oz full-fat milk , warmed",ok,
143,433,6,,,1.0,"750ml/1Â½ pints sunflower oil , for deep-frying",ok,
143,204,7,,,1.0,"desiccated coconut , to serve (optional)",ok,
144,261,1,,,1.0,2 tbsp ground ginger,ok,
144,160,2,,,1.0,1 tbsp ground cinnamon,ok,
144,389,3,,,1.0,1 tbsp ground nutmeg,ok,
144,127,4,,,1.0,1 tbsp cayenne pepper,ok,
145,48,1,,,1.0,"700g/1lb 9oz beef silverside or brisket, coarsely minced",review,contains_conjunction
145,330,2,,,1.0,"100g/3Â½oz lamb shoulder , coarsely minced",ok,
145,446,3,,,1.0,"200g/7oz pork shoulder or belly, coarsely minced",review,contains_conjunction
145,182,4,,,1.0,"2 tbsp coriander seeds , crushed",ok,
145,16,5,,,1.0,1 tsp ground allspice,ok,
145,389,6,,,1.0,large pinch ground nutmeg,ok,
145,350,8,,,1.0,2 tbsp malt vinegar,ok,
145,545,9,,,1.0,2 sheets ready-rolled puff pastry (approx. 320g/11Â½oz each),ok,
145,156,10,,,1.0,"50g/1Â¾oz chilli chutney , or plain chutney",review,contains_conjunction
145,242,11,,,1.0,"1 free-range egg , plus 1 free-range egg yolk, beaten",review,long_base_phrase
145,524,12,,,1.0,salt and freshly ground black pepper,review,mixed_seasoning;contains_conjunction
146,411,1,,,1.0,4g smoked paprika,ok,
146,127,2,,,1.0,2g cayenne pepper,ok,
146,262,3,,,1.0,6g ginger powder,ok,
146,253,4,,,1.0,4g garlic powder,ok,
146,62,5,,,1.0,1g ground black pepper,ok,
146,401,6,,,1.0,11g onion salt,ok,
146,604,7,,,1.0,7g ground turmeric,ok,
146,219,8,,,1.0,6g extra hot chilli powder,ok,
146,605,9,,,1.0,1g ground uda pods (also known as selim pepper ),ok,
147,582,1,,,1.0,"1kg/2lb 4oz sweet potatoes , skin on and scrubbed clean",review,long_base_phrase;contains_conjunction
147,397,2,,,1.0,3 tbsp olive oil,ok,
147,355,3,,,1.0,"150g/5Â½oz mature cheddar , roughly grated",ok,
147,251,4,,,1.0,"3 garlic cloves, crushed",ok,
147,200,5,,,1.0,"1 tsp cumin seeds, roughly crushed with a pestle and mortar",review,contains_conjunction
147,334,6,,,1.0,1 tbsp lemon juice,ok,
147,241,7,,,1.0,8 medium free-range eggs,ok,
147,181,8,,,1.0,"2 tbsp fresh coriander leaves, with some stem attached",review,long_base_phrase
147,524,9,,,1.0,salt and freshly ground black pepper,review,mixed_seasoning;contains_conjunction
148,241,1,,,1.0,"4 free-range eggs , beaten",ok,
148,636,2,,,1.0,"Â¼ white cabbage , finely shredded",ok,
148,615,3,,,1.0,2 tbsp vegetable oil,ok,
148,439,4,,,1.0,"1 plum tomato , seeds removed and cut into strips",review,long_base_phrase;contains_conjunction
148,497,5,,,1.0,"1 red onion , thinly sliced",ok,
148,98,6,,,1.0,"1 bunch fresh coriander , chopped",ok,
148,271,7,,,1.0,"1 green chilli , chopped",ok,
148,130,8,,,1.0,2 chapatis,ok,
148,524,9,,,1.0,salt and freshly ground black pepper,review,mixed_seasoning;contains_conjunction
148,353,10,,,1.0,2 tbsp mango chutney or other chutney,review,contains_conjunction
148,356,11,,,1.0,2 tbsp mayonnaise,ok,
149,83,1,,,1.0,8 bone-in chicken thighs or drumsticks,review,contains_conjunction
149,399,2,,,1.0,"1 large onion , roughly chopped",ok,
149,535,3,,,1.0,"1 Scotch bonnet chilli , de-seeded, finely chopped",ok,
149,592,4,,,1.0,1 tbsp fresh or dried thyme leaves,review,contains_conjunction
149,192,5,,,1.0,2 tbsp crayfish powder (available from online specialists),ok,
149,279,6,,,1.0,"6 Guinea peppers (also known as grains of paradise), crushed",ok,
150,632,1,,,1.0,1½ cup whole wheat flour hands,ok,
150,13,2,,,1.0,1 cup all-purpose flour pancake batter,ok,
150,325,3,,,1.0,2 teaspoon kosher salt,ok,
150,624,4,,,1.0,1½ cup warm water nonstick skillet over medium,review,long_base_phrase
150,112,5,,,1.0,2 tablespoon canola oil the oil,ok,
150,390,6,,,1.0,1 tablespoon oil,ok,
151,113,1,,,1.0,3 tablespoon canola oil bouillon cube and sprinkle it over the onion,review,long_base_phrase;long_raw_phrase;contains_conjunction
152,52,1,,,1.0,2 tablespoon Berbere Spice,ok,
152,625,2,,,1.0,2 cup water,ok,
153,109,1,,,1.0,2 tablespoon canola oil,ok,
153,54,2,,,1.0,1 tablespoon Berbere Spice texture of mashed potatoes. Season the,review,long_base_phrase
153,325,3,,,1.0,1 teaspoon kosher salt,ok,
153,567,4,,,1.0,2 tablespoon freshly squeezed,ok,
154,607,1,,,1.0,5 tablespoon unsalted butter occasionally,ok,
154,260,2,,,1.0,2 tablespoon minced ginger,ok,
154,52,3,,,1.0,3 tablespoon Berbere Spice,ok,
154,325,4,,,1.0,1 teaspoon kosher salt,ok,
154,625,5,,,1.0,1 cup water,ok,
155,173,1,,,1.0,3 cup cold water,ok,
156,10,1,,,1.0,3 cup all-purpose flour,ok,
156,631,2,,,1.0,1 cup whole wheat flour,ok,
156,28,3,,,1.0,1 teaspoon baking powder of the oil,ok,
156,575,4,,,1.0,2 tablespoon granulated sugar,ok,
156,366,5,,,1.0,1½ cup whole milk (alternatively,ok,
156,109,6,,,1.0,4 tablespoon canola oil,ok,
157,633,1,,,1.0,1 cup finely ground white the bowl with a clean kitchen,ok,
157,1,2,,,1.0,1 teaspoon active dry yeast,ok,
157,621,3,,,1.0,5 cup warm water,ok,
157,575,4,,,1.0,3 tablespoon granulated sugar,ok,
157,27,5,,,1.0,2 teaspoon baking powder flour,ok,
157,326,6,,,1.0,1 teaspoon kosher salt the kitchen,ok,
157,10,7,,,1.0,4 cup all-purpose flour,ok,
157,606,8,,,1.0,1 teaspoon unsalted butter,ok,
158,220,1,,,1.0,3 tablespoon extra-virgin olive oil,ok,
158,448,2,,,1.0,1 pound ground beef,ok,
158,646,3,,,1.0,3 tablespoon Xawaash Spice,ok,
158,325,4,,,1.0,1 teaspoon kosher salt,ok,
158,598,5,,,1.0,2 tablespoon tomato paste,ok,
159,67,1,,,1.0,1 teaspoon black peppercorns ginger,ok,
159,173,2,,,1.0,2 cup cold water,ok,
159,575,3,,,1.0,3 tablespoon granulated sugar,ok,
159,365,4,,,1.0,2 cup whole milk,ok,
159,174,2,,,1.0,2 cup cold water Once bubbles,ok,
160,325,1,,,1.0,1 tablespoon kosher salt,ok,
160,76,2,,,1.0,1 cup boiling water,ok,
160,567,3,,,1.0,3 tablespoon freshly squeezed,ok,
161,456,1,,,1.0,1 pound red potatoes,ok,
161,608,2,,,1.0,2 tablespoon unsalted butter with water,ok,
162,114,1,,,1.0,2 tablespoon canola oil turmeric,ok,
162,197,2,,,1.0,1 teaspoon ground cumin,ok,
162,453,3,,,1.0,1 pound kale and/or collards,review,contains_conjunction
162,567,4,,,1.0,2 tablespoon freshly squeezed,ok,
163,625,1,,,1.0,1 cup water,ok,
163,575,2,,,1.0,1½ cup granulated sugar,ok,
163,116,3,,,1.0,1 teaspoon ground cardamom,ok,
163,26,4,,,1.0,1 teaspoon baking powder,ok,
163,12,5,,,1.0,1 cup all-purpose flour handheld,ok,
163,104,6,,,1.0,1 cup buttermilk (or ½ cup plain them,review,contains_conjunction
163,542,7,,,1.0,1 cup semolina flour,ok,
163,609,8,,,1.0,1 cup unsweetened coconut flakes a spoon,ok,
164,606,1,,,1.0,3 tablespoon unsalted butter pieces,ok,
164,567,2,,,1.0,2 tablespoon freshly squeezed,ok,
165,111,1,,,1.0,3 tablespoon canola oil the ends and skin. Cut the plantains in half lengthwise and,review,long_base_phrase;long_raw_phrase;contains_conjunction
165,249,2,,,1.0,1 cup full-fat unsweetened and the reserved bone,review,contains_conjunction
166,449,1,,,1.0,1 pound bone-in,ok,
166,325,2,,,1.0,1 tablespoon kosher salt,ok,
166,630,3,,,1.0,6 cup water Use a handheld sieve,ok,
166,259,4,,,1.0,3 tablespoon ghee or unsalted,review,contains_conjunction
167,452,1,,,1.0,1½ pound each),ok,
167,202,2,,,1.0,1 teaspoon curry powder or,review,contains_conjunction
167,248,3,,,1.0,2 cup full-fat unsweetened other large heavy pot,review,long_base_phrase
167,629,4,,,1.0,1 cup water soften,ok,
168,627,1,,,1.0,5 cup water in the cornmeal and salt,review,contains_conjunction
168,643,2,,,1.0,1 cup finely ground white wooden spoon,ok,
168,325,3,,,1.0,2 teaspoon kosher salt,ok,
169,458,1,,,1.0,1 pound skirt steak or flank steak,review,long_base_phrase;contains_conjunction
169,434,2,,,1.0,1 cup Piri Piri Sauce (page 185) in the refrigerator and let it marinate,review,long_base_phrase;long_raw_phrase;contains_conjunction
169,606,3,,,1.0,4 tablespoon unsalted butter,ok,
170,575,1,,,1.0,1½ cup granulated sugar,ok,
170,470,2,,,1.0,2 teaspoon pure vanilla extract,ok,
170,10,3,,,1.0,1½ cup all-purpose flour,ok,
171,115,1,,,1.0,1 tablespoon canola oil Warm the oil in a large Dutch oven or other heavy,review,long_base_phrase;long_raw_phrase;contains_conjunction
171,454,2,,,1.0,2 pound lamb stew meat,ok,
171,325,3,,,1.0,1 teaspoon kosher salt,ok,
171,584,4,,,1.0,3 tablespoon tamarind paste with salt and serve hot,review,contains_conjunction
171,339,5,,,1.0,2 tablespoon light brown sugar,ok,
172,544,1,,,1.0,4 cup grated sharp white bread,ok,
173,627,1,,,1.0,2½ cup water cornmeal and salt,review,contains_conjunction
173,325,2,,,1.0,1 teaspoon kosher salt,ok,
173,221,3,,,1.0,3 tablespoon extra-virgin olive oil ‘ ae,ok,
174,568,1,,,1.0,3 tablespoon freshly squeezed refrigerator,ok,
174,260,2,,,1.0,1 teaspoon minced ginger,ok,
175,450,1,,,1.0,2 pound boneless,ok,
175,260,2,,,1.0,2 tablespoon minced ginger,ok,
175,325,3,,,1.0,1 teaspoon kosher salt,ok,
175,168,4,,,1.0,2 tablespoon coconut oil medium-high,ok,
176,457,1,,,1.0,1 pound shredded,ok,
176,325,2,,,1.0,1 teaspoon kosher salt,ok,
176,10,3,,,1.0,2 cup all-purpose flour,ok,
177,455,1,,,1.0,2½2 pound oxtails,ok,
177,628,2,,,1.0,3 cup water simmer the oxtails,ok,
177,575,3,,,1.0,2 tablespoon granulated sugar,ok,
178,623,1,,,1.0,1½ cup warm water (at body and the,review,contains_conjunction
178,2,2,,,1.0,1 teaspoon active dry yeast batter. Cover the bowl with a clean kitchen,review,long_base_phrase;long_raw_phrase
178,575,3,,,1.0,3 tablespoon granulated sugar,ok,
178,124,4,,,1.0,1 cup cassava flour or all-purpose ; : ; :,review,contains_conjunction
179,109,1,,,1.0,3 tablespoon canola oil,ok,
179,604,2,,,1.0,2 teaspoon ground turmeric,ok,
179,247,3,,,1.0,1 cup full-fat unsweetened,ok,
180,451,1,,,1.0,1 pound boneless salt cod bowl,review,long_base_phrase
180,109,2,,,1.0,3 tablespoon canola oil,ok,
180,604,3,,,1.0,1 teaspoon ground turmeric it dry,ok,
181,575,1,,,1.0,2 cup granulated sugar,ok,
181,258,2,,,1.0,1 cup ghee,ok,
181,117,3,,,1.0,1 teaspoon ground cardamom (The fat from the ghee and the egg yolks will start,review,long_base_phrase;long_raw_phrase;contains_conjunction
182,348,1,,ounces,1.0,,ok,
183,508,1,2.0,cups,1.0,,ok,
184,10,1,2.0,cups,1.0,,ok,
185,39,1,1.0,pound,1.0,,ok,
186,41,1,2.0,lbs,1.0,,ok,
187,603,1,1.5,pounds,1.0,,review,contains_conjunction
188,648,1,2.0,cups,1.0,,ok,
189,34,1,3.0,cups,1.0,,ok,
190,182,1,2.0,teaspoons,1.0,,ok,
191,61,1,3.0,cups,1.0,,ok,
192,390,1,3.0,tablespoons,1.0,,ok,
193,10,1,2.0,cups,1.0,,ok,
194,34,1,3.0,cups,1.0,,ok,
195,240,1,0.5,cup,1.0,,ok,
196,345,1,4.0,cups,1.0,,ok,
197,657,1,2.0,,1.0,,ok,
198,580,1,2.0,,1.0,,ok,
199,283,1,2.0,,1.0,,ok,
200,10,1,4.0,cups,1.0,,ok,
201,436,1,3.0,,1.0,,ok,
202,70,1,1.5,cups,1.0,,ok,
203,208,1,4.0,,1.0,,ok,
204,511,1,4.0,,1.0,,ok,
205,149,1,2.0,lb,1.0,,ok,
206,656,1,1.0,whole,1.0,,ok,
207,256,1,1.0,cup,1.0,,ok,
208,41,1,1.0,pound,1.0,,ok,
210,489,1,2.0,,1.0,,ok,
211,218,1,8.0,oz,1.0,,ok,
212,37,1,1.5,cups,1.0,,ok,
213,41,1,3.0,pounds,1.0,,ok,
214,316,1,,,1.0,,ok,
215,59,1,1.0,tablespoon,1.0,,ok,
216,358,1,2.0,pounds,1.0,,ok,
217,602,1,,lb.,1.0,,ok,
218,144,1,1.75,lb,1.0,,ok,
219,489,1,1.0,,1.0,,ok,
220,541,1,2.0,cups,1.0,,ok,
221,41,1,2.0,lb,1.0,,ok,
222,41,1,2.5,lb,1.0,,ok,
223,580,1,2.0,lb.,1.0,,ok,
224,351,1,1.0,cup,1.0,,ok,
225,650,1,1.0,medium,1.0,,ok,
226,141,1,1.0,kg,1.0,"1 kg chicken breast, julienned",ok,
226,260,2,2.0,tbsp,1.0,"2 tbsp fresh ginger, thinly sliced",ok,
226,122,3,2.0,medium,1.0,"2 medium carrots, julienned",ok,
226,561,4,40.0,ml,1.0,40 ml soy sauce,ok,
226,94,5,2.0,tbsp,1.0,2 tbsp brown spirit vinegar,ok,
226,522,6,1.0,tsp,1.0,1 tsp salt,ok,
226,639,7,0.5,tsp,1.0,1/2 tsp white pepper,ok,
226,586,8,3.0,tbsp,1.0,3 tbsp Tammy’s Pure Organic Sesame Oil,review,long_base_phrase
226,625,9,60.0,ml,1.0,60 ml water,ok,
226,566,10,,,1.0,a sprinkle of sesame seeds,ok,
226,286,11,,,1.0,"a handful of spring onion green tips, chopped",review,long_base_phrase
227,228,1,500.0,g,1.0,500 g Fish fillets of your choice,ok,
227,294,2,3.0,heaped,1.0,3 heaped tbsp flour,ok,
227,356,3,2.0,tbsp,1.0,2 tbsp mayonnaise,ok,
227,209,4,1.0,egg,1.0,1 egg,ok,
227,382,5,4.0,tbsp,1.0,4 tbsp Mr Sauce Sweet Chilli Sauce,review,long_base_phrase
227,522,6,1.0,tsp,1.0,1 tsp salt,ok,
227,412,7,0.5,tsp,1.0,1/2 tsp paprika,ok,
227,425,8,0.25,tsp,1.0,1/4 tsp pepper,ok,
227,90,9,1.5,cups,1.0,1 1/2 cups breadcrumbs,ok,
227,412,11,1.25,tsp,1.0,1 1/4 tsp paprika,ok,
227,425,12,0.5,tsp,1.0,1/2 tsp pepper,ok,
228,143,1,,,1.0,500g chicken gizzards,ok,
228,522,2,1.0,tsp,1.0,1 tsp salt,ok,
228,390,3,3.0,tbsp,1.0,3 tbsp oil,ok,
228,598,4,1.0,tbsp,1.0,1 tbsp tomato paste,ok,
228,384,5,,,1.0,50ml Mr Sauce Worcester sauce,ok,
228,625,6,150.0,ml,1.0,150 ml water,ok,
228,399,7,0.5,medium,1.0,"1/2 medium onion, sliced",ok,
228,251,8,3.0,cloves,1.0,"3 cloves garlic, finely chopped",ok,
228,273,9,1.0,medium,1.0,"1 medium green pepper, chopped",ok,
228,120,10,4.0,carrots,1.0,"4 carrots, chopped",ok,
229,359,1,8.0,medium,1.0,8 medium-large potatoes,ok,
229,177,2,,,1.0,3-4 tbsp cooking oil,ok,
229,522,3,1.0,tsp,1.0,1 tsp salt,ok,
229,591,4,1.5,tsp,1.0,1 1/2 tsp dried thyme,ok,
229,251,5,3.0,cloves,1.0,"3 cloves garlic, grated",ok,
229,377,6,,,1.0,3-4 tbsp Mr Sauce Miri Piri Sauce,review,long_base_phrase
230,139,1,500.0,g,1.0,500 g chicken breast,ok,
230,390,2,3.0,tbsp,1.0,3 tbsp oil,ok,
230,399,3,1.0,medium,1.0,"1 medium onion, finely chopped",ok,
230,251,4,3.0,tsp,1.0,"3 tsp garlic, grated",ok,
230,260,5,2.0,tsp,1.0,"2 tsp ginger, finely chopped",ok,
230,482,6,0.75,tsp,1.0,¾ tsp Real Premium Spices curry powder,ok,
230,488,7,0.25,tsp,1.0,¼ tsp Real Premium Spices turmeric,ok,
230,481,8,0.25,tsp,1.0,¼ tsp Real Premium Spices coriander,ok,
230,477,9,0.25,tsp,1.0,¼ tsp Real Premium Spices ground black pepper,review,long_base_phrase
230,522,10,1.0,,1.0,1 ¾ tsp salt,ok,
230,597,11,3.0,large,1.0,"3 large tomatoes, grated",ok,
230,301,12,300.0,ml,1.0,300 ml hot water,ok,
230,134,13,1.0,chicken,1.0,1 chicken stock cube,ok,
230,9,14,1.0,tbsp,1.0,1 tbsp all purpose flour plus enough water to make a paste,review,long_base_phrase;long_raw_phrase
230,560,15,50.0,ml,1.0,50 ml sour milk,ok,
231,573,1,1.0,kg,1.0,1 kg steak mince,ok,
231,522,2,1.5,tsp,1.0,1 1/2 tsp salt,ok,
231,62,3,0.75,tsp,1.0,3/4 tsp ground black pepper,ok,
231,373,4,60.0,ml,1.0,60 ml Mr Sauce Beef Burger Sauce,review,long_base_phrase
231,209,5,1.0,egg,1.0,1 egg,ok,
231,399,6,1.0,small,1.0,"1 small onion, finely chopped",ok,
231,33,7,2.0,tsp,1.0,"2 tsp fresh basil, finely chopped",ok,
231,251,8,2.0,tsp,1.0,"2 tsp garlic, grated",ok,
231,298,9,,,1.0,"1kg Homemade or Shop bought Puff Pastry, thawed plus 1 beaten egg",review,long_base_phrase;long_raw_phrase;contains_conjunction
231,131,10,200.0,g,1.0,200 g Cheddar Cheese,ok,
231,466,11,2.0,punnets,1.0,2 punnets oyster mushroom,ok,
231,390,12,3.0,tbsp,1.0,3 tbsp oil,ok,
231,566,13,,,1.0,A sprinkle of sesame seeds (optional),ok,
232,266,1,1.5,cups,1.0,1 1/2 cups The Grain Hub Sorghum,ok,
232,8,2,1.25,cups,1.0,1 1/4 cups all purpose flour (plain flour),ok,
232,577,3,0.5,cup,1.0,1/2 cup sugar,ok,
232,522,4,0.5,tsp,1.0,1/2 tsp salt,ok,
232,26,5,1.0,tsp,1.0,1 tsp baking powder,ok,
232,560,6,1.0,cup,1.0,1 cup sour milk,ok,
232,209,7,1.0,egg,1.0,1 egg,ok,
232,390,8,5.0,tbsp,1.0,5 tbsp oil,ok,
233,424,1,400.0,g,1.0,400 g penne pasta,ok,
233,441,2,700.0,g,1.0,700 g pork,ok,
233,585,3,5.0,tbsp,1.0,5 tbsp Tammy’s Garlic Infused Sesame Oil,ok,
233,251,4,2.0,large,1.0,"2 large cloves garlic, grated",ok,
233,399,5,1.0,medium,1.0,"1 medium onion, chopped",ok,
233,467,6,1.0,punnet,1.0,"1 punnet oyster mushroom, julienned",ok,
233,522,7,1.5,tsp,1.0,1 1/2 tsp salt,ok,
233,62,8,0.75,tsp,1.0,3/4 tsp ground black pepper,ok,
233,598,9,3.0,tbsp,1.0,3 tbsp tomato paste,ok,
234,442,1,1.5,kg,1.0,1.5 kg pork chops,ok,
234,522,2,1.0,tsp,1.0,1 tsp salt,ok,
234,390,3,3.0,tbsp,1.0,3 tbsp oil,ok,
234,251,4,2.0,tsp,1.0,"2 tsp garlic, grated",ok,
234,479,5,3.0,tsp,1.0,3 tsp Real Premium Spices Chisa Nyama,review,long_base_phrase
235,573,1,500.0,g,1.0,500 g steak mince,ok,
235,73,2,500.0,g,1.0,500 g boerewors sausage,ok,
235,399,3,1.0,large,1.0,"1 large onion, chopped",ok,
235,251,4,3.0,tsp,1.0,"3 tsp garlic, grated",ok,
235,120,5,2.0,large,1.0,"2 large carrots, chopped",ok,
235,164,6,1.0,cob,1.0,1 cob sweetcorn,ok,
235,464,7,0.5,punnet,1.0,"1/2 punnet green beans, chopped",ok,
235,469,8,1.0,punnet,1.0,1 punnet peas,ok,
235,597,9,4.0,large,1.0,"4 large tomatoes , grated",ok,
235,379,10,60.0,ml,1.0,60 ml Mr Sauce Smokey BBQ Marinade,review,long_base_phrase
235,522,11,1.0,tsp,1.0,1 tsp salt,ok,
235,391,12,,,1.0,Oil for frying,ok,
235,625,13,,,1.0,500ml water,ok,
236,553,1,5.0,,1.0,"5 – 6 Medium sized Kariba Bream Fish, gutted",review,long_base_phrase
236,483,2,2.0,tbsp,1.0,"2 tbsp Real Premium Spices Lemon, Garlic & Herb Seasoning",review,long_base_phrase
236,251,3,2.0,tbsp,1.0,"2 tbsp garlic, finely grated",ok,
236,415,4,3.0,tsp,1.0,"3 tsp fresh parsley, chopped",ok,
236,522,5,2.0,tsp,1.0,2 tsp salt,ok,
236,390,6,4.0,tbsp,1.0,4 tbsp oil,ok,
236,334,7,40.0,ml,1.0,40 ml lemon juice,ok,
237,145,1,2.0,kg,1.0,2 kg chicken thighs,ok,
237,522,2,1.75,tsp,1.0,1 3/4 tsp salt,ok,
237,400,3,1.0,tsp,1.0,1 tsp onion powder flakes,ok,
237,591,4,0.5,tsp,1.0,1/2 tsp dried thyme,ok,
237,412,5,1.5,tsp,1.0,1 1/2 tsp paprika,ok,
237,372,6,60.0,ml,1.0,60 ml Mr Sauce BBQ sauce,ok,
237,390,7,3.0,tbsp,1.0,3 tbsp oil,ok,
238,91,1,3.0,cups,1.0,3 cups brown flour,ok,
238,266,2,1.0,cup,1.0,1 cup The grain Hub sorghum (mapfunde),ok,
238,26,3,2.0,tsp,1.0,2 tsp baking powder,ok,
238,126,4,1.0,cup,1.0,1 cup castor sugar,ok,
238,390,5,0.5,cup,1.0,1/2 cup oil,ok,
238,364,6,1.25,cup,1.0,1 1/4 cup milk,ok,
238,209,7,3.0,eggs,1.0,3 eggs,ok,
238,610,8,1.0,tsp,1.0,1 tsp vanilla essence,ok,
238,160,9,1.0,tsp,1.0,1 tsp ground cinnamon,ok,
239,399,1,1.0,medium,1.0,"1 medium onion, chopped",ok,
239,177,2,3.0,tbsp,1.0,3 tbsp cooking oil,ok,
239,484,3,1.0,tsp,1.0,1 tsp Real Premium Spices Mild Curry powder,review,long_base_phrase
239,485,4,1.0,tsp,1.0,1 tsp Real Premium Spices Paprika,ok,
239,488,5,0.25,tsp,1.0,1/4 tsp Real Premium Spices Turmeric,ok,
239,522,6,1.25,tsp,1.0,1 1/4 tsp salt,ok,
