recipe_id,recipe_name,local_path,source_url,status
787,KENYAN GREENS SIMMERED WITH TOMATOES (SUKUMA WIKI),assets/photos/787.jpg,https://www.food.com/recipe/kenyan-greens-simmered-with-tomatoes-sukuma-wiki-455335,ok
788,KENYAN TOMATO SALAD - QUICK &AMP; SIMPLE SIDE,assets/photos/788.jpg,https://www.food.com/recipe/kenyan-tomato-salad-quick-simple-side-456927,ok
789,KESRA - MOROCCAN BREAD,assets/photos/789.jpg,https://www.food.com/recipe/kesra-moroccan-bread-503813,ok
790,KEY WAT (SPICY ETHIOPIAN STEWED BEEF),assets/photos/790.jpg,https://www.food.com/recipe/key-wat-spicy-ethiopian-stewed-beef-524592,ok
791,KHUBZ MAGHREBI (MOROCCAN BREAD),assets/photos/791.jpg,https://www.food.com/recipe/khubz-maghrebi-moroccan-bread-348387,ok
792,KING'S ARMS TAVERN CREAM OF PEANUT SOUP,assets/photos/792.jpg,https://www.food.com/recipe/kings-arms-tavern-cream-of-peanut-soup-46837,ok
793,KITTENCAL'S GREEK COUSCOUS,assets/photos/793.jpg,https://www.food.com/recipe/kittencals-greek-couscous-95818,ok
794,KOEKSISTERS (SOUTH AFRICAN SYRUP-SOAKED FRITTERS),assets/photos/794.jpg,https://www.food.com/recipe/koeksisters-south-african-syrup-soaked-fritters-87992,ok
795,KUKU PAKA (KENYAN CHICKEN CURRY),assets/photos/795.jpg,https://www.food.com/recipe/kuku-paka-kenyan-chicken-curry-456503,ok
796,LAMB &AMP; AFRICAN FRUIT SOSATIES,assets/photos/796.jpg,https://www.food.com/recipe/lamb-african-fruit-sosaties-536667,ok
797,LAMB CHOPS WITH CHERMOULA,assets/photos/797.jpg,https://www.food.com/recipe/lamb-chops-with-chermoula-86352,ok
798,LAMB CHOPS WITH MOROCCAN SPICES,assets/photos/798.jpg,https://www.food.com/recipe/lamb-chops-with-moroccan-spices-340342,ok
799,LAMB MERGUEZ - (NORTH AFRICAN RED SAUSAGE),assets/photos/799.jpg,https://www.food.com/recipe/lamb-merguez-north-african-red-sausage-503978,ok
800,LAMB SHANK TAGINE,assets/photos/800.jpg,https://www.food.com/recipe/lamb-shank-tagine-77451,ok
803,"LAMB TAGINE WITH CINNAMON, SAFFRON AND DRIED FRUIT",assets/photos/803.jpg,https://www.food.com/recipe/lamb-tagine-with-cinnamon-saffron-and-dried-fruit-83156,ok
804,LAMB TAGINE WITH OKRA AND QUINCE,assets/photos/804.jpg,https://www.food.com/recipe/lamb-tagine-with-okra-and-quince-488783,ok
805,LAMB TAGINE WITH WALNUTS AND POMEGRANATE,assets/photos/805.jpg,https://www.food.com/recipe/lamb-tagine-with-walnuts-and-pomegranate-489609,ok
806,LEBANESE LAMB KEFTA (LAMB KABOBS),assets/photos/806.jpg,https://www.food.com/recipe/lebanese-lamb-kefta-lamb-kabobs-437869,ok
807,LEFTOVER MOROCCAN STYLE LAMB AND BEEF SPICY COUS COUS,assets/photos/807.jpg,https://www.food.com/recipe/leftover-moroccan-style-lamb-and-beef-spicy-cous-cous-372434,ok
808,LEMON AND PARSLEY COUSCOUS,assets/photos/808.jpg,https://www.food.com/recipe/lemon-and-parsley-couscous-309974,ok
809,LEMON COUSCOUS,assets/photos/809.jpg,https://www.food.com/recipe/lemon-couscous-427438,ok
810,LEMON COUSCOUS WITH PEAS AND CARROTS,assets/photos/810.jpg,https://www.food.com/recipe/lemon-couscous-with-peas-and-carrots-428609,ok
811,LEMON HONEY CHICKEN WITH COUSCOUS,assets/photos/811.jpg,https://www.food.com/recipe/lemon-honey-chicken-with-couscous-344096,ok
812,LEMON OREGANO SHRIMP OVER PEPPERED COUSCOUS,assets/photos/812.jpg,https://www.food.com/recipe/lemon-oregano-shrimp-over-peppered-couscous-372883,ok
813,LEMON THYME COUSCOUS,assets/photos/813.jpg,https://www.food.com/recipe/lemon-thyme-couscous-92312,ok
814,LEMONY COUSCOUS,assets/photos/814.jpg,https://www.food.com/recipe/lemony-couscous-93827,ok
815,LEMONY COUSCOUS SALAD,assets/photos/815.jpg,https://www.food.com/recipe/lemony-couscous-salad-55874,ok
816,LEMONY VEGETABLE COUSCOUS,assets/photos/816.jpg,https://www.food.com/recipe/lemony-vegetable-couscous-519292,ok
817,LIBERIAN BLACK-EYED PEA SOUP,assets/photos/817.jpg,https://www.food.com/recipe/liberian-black-eyed-pea-soup-455404,ok
818,LIBERIAN PINEAPPLE GINGER BEER,assets/photos/818.jpg,https://www.food.com/recipe/liberian-pineapple-ginger-beer-310515,ok
819,LIGHTLY SPICED CAULIFLOWER FRITTERS WITH YOGHURT-CHERMOULA DIP,assets/photos/819.jpg,https://www.food.com/recipe/lightly-spiced-cauliflower-fritters-with-yoghurt-chermoula-dip-425417,ok
820,LIME AND CORIANDER COUSCOUS,assets/photos/820.jpg,https://www.food.com/recipe/lime-and-coriander-couscous-344170,ok
821,MARINATED MOROCCAN OLIVES,assets/photos/821.jpg,https://www.food.com/recipe/marinated-moroccan-olives-437804,ok
822,MARINATED NORTH AFRICAN OLIVES,assets/photos/822.jpg,https://www.food.com/recipe/marinated-north-african-olives-386311,ok
823,MARRAKESH COUSCOUS,assets/photos/823.jpg,https://www.food.com/recipe/marrakesh-couscous-411662,ok
824,MASAI MARA (AFRICAN RED PEPPER SPREAD),assets/photos/824.jpg,https://www.food.com/recipe/masai-mara-african-red-pepper-spread-455040,ok
825,MCHICHA (EAST AFRICAN SPINACH,assets/photos/825.jpg,https://www.food.com/recipe/mchicha-east-african-spinach-454997,ok
826,MCHICHA - TANZANIAN SPINACH &AMP; PEANUT CURRY.,assets/photos/826.jpg,https://www.food.com/recipe/mchicha-tanzanian-spinach-peanut-curry-310341,ok
827,MEALIE SOUP - SOUTH AFRICAN CORN SOUP,assets/photos/827.jpg,https://www.food.com/recipe/mealie-soup-south-african-corn-soup-309347,ok
828,MEAONO POHAKU (STONE COOKIES),assets/photos/828.jpg,https://www.food.com/recipe/meaono-pohaku-stone-cookies-466559,ok
829,MEATLESS HARIRA (A MOROCCAN SOUP),assets/photos/829.jpg,https://www.food.com/recipe/meatless-harira-a-moroccan-soup-44257,ok
830,MEDITERRANEAN CHICKEN AND COUSCOUS,assets/photos/830.jpg,https://www.food.com/recipe/mediterranean-chicken-and-couscous-470546,ok
831,MEDITERRANEAN CHICKEN AND COUSCOUS SALAD,assets/photos/831.jpg,https://www.food.com/recipe/mediterranean-chicken-and-couscous-salad-534132,ok
832,MEDITERRANEAN COUSCOUS,assets/photos/832.jpg,https://www.food.com/recipe/mediterranean-couscous-335178,ok
833,MEDITERRANEAN LAMB-AND COUSCOUS-STUFFED BELL PEPPERS,assets/photos/833.jpg,https://www.food.com/recipe/mediterranean-lamb-and-couscous-stuffed-bell-peppers-58326,ok
834,MEDITERRANEAN SALAD WITH ISRAELI COUSCOUS,assets/photos/834.jpg,https://www.food.com/recipe/mediterranean-salad-with-israeli-couscous-379901,ok
835,MESFOUF QSENTENA - SWEET COUSCOUS WITH DATES &AMP; NUTS,assets/photos/835.jpg,https://www.food.com/recipe/mesfouf-qsentena-sweet-couscous-with-dates-nuts-387392,ok
836,MESIR WAT (ETHIOPIAN RED LENTILS),assets/photos/836.jpg,https://www.food.com/recipe/mesir-wat-ethiopian-red-lentils-408641,ok
837,MIDDLE EASTERN COCONUT CAKE (HARISSAH),assets/photos/837.jpg,https://www.food.com/recipe/middle-eastern-coconut-cake-harissah-78772,ok
838,MILLION DOLLAR CHICKEN - MOROCCAN STYLE,assets/photos/838.jpg,https://www.food.com/recipe/million-dollar-chicken-moroccan-style-50575,ok
839,MINI TURKEY MEATBALLS WITH A FRESH COUSCOUS SALAD,assets/photos/839.jpg,https://www.food.com/recipe/mini-turkey-meatballs-with-a-fresh-couscous-salad-392537,ok
840,MINT COUSCOUS WITH RAISINS AND ALMONDS,assets/photos/840.jpg,https://www.food.com/recipe/mint-couscous-with-raisins-and-almonds-345032,ok
841,MISR WOT (ETHIOPIAN LENTIL SOUP),assets/photos/841.jpg,https://www.food.com/recipe/misr-wot-ethiopian-lentil-soup-398786,ok
842,MISR WOT (ETHIOPIAN SPICY LENTIL STEW),assets/photos/842.jpg,https://www.food.com/recipe/misr-wot-ethiopian-spicy-lentil-stew-524591,ok
843,MIXED SEAFOOD TAGINE,assets/photos/843.jpg,https://www.food.com/recipe/mixed-seafood-tagine-326422,ok
844,MOROCCAN ALMOND CRESCENT COOKIES,assets/photos/844.jpg,https://www.food.com/recipe/moroccan-almond-crescent-cookies-438180,ok
845,MOROCCAN ANISE BREAD,assets/photos/845.jpg,https://www.food.com/recipe/moroccan-anise-bread-503189,ok
846,MOROCCAN APPLESAUCE CAKE (CROCK POT),assets/photos/846.jpg,https://www.food.com/recipe/moroccan-applesauce-cake-crock-pot-470556,ok
847,MOROCCAN BEEF AND HONEY TAGINE,assets/photos/847.jpg,https://www.food.com/recipe/moroccan-beef-and-honey-tagine-374564,ok
848,MOROCCAN BEEF KABOBS,assets/photos/848.jpg,https://www.food.com/recipe/moroccan-beef-kabobs-438638,ok
849,MOROCCAN BEEF STEW,assets/photos/849.jpg,https://www.food.com/recipe/moroccan-beef-stew-502700,ok
850,MOROCCAN BEEF WITH ARTICHOKES,assets/photos/850.jpg,https://www.food.com/recipe/moroccan-beef-with-artichokes-362445,ok
851,MOROCCAN BEEF WITH HONEY SPICE COUSCOUS,assets/photos/851.jpg,https://www.food.com/recipe/moroccan-beef-with-honey-spice-couscous-399210,ok
852,MOROCCAN BEET SALAD,assets/photos/852.jpg,https://www.food.com/recipe/moroccan-beet-salad-354717,ok
854,MOROCCAN BRAISED BEEF,assets/photos/854.jpg,https://www.food.com/recipe/moroccan-braised-beef-527183,ok
855,"MOROCCAN BRAISED CHICKEN LEGS AND THIGHS WITH CARROT JUICE, DATE",assets/photos/855.jpg,https://www.food.com/recipe/moroccan-braised-chicken-legs-and-thighs-with-carrot-juice-date-434670,ok
856,MOROCCAN BRAISED CHICKEN WITH ZUCCHINI,assets/photos/856.jpg,https://www.food.com/recipe/moroccan-braised-chicken-with-zucchini-505776,ok
857,MOROCCAN BREAD,assets/photos/857.jpg,https://www.food.com/recipe/moroccan-bread-436536,ok
858,MOROCCAN BREAD - KHOBZ,assets/photos/858.jpg,https://www.food.com/recipe/moroccan-bread-khobz-503137,ok
859,MOROCCAN BROWN RICE (RICE COOKER),assets/photos/859.jpg,https://www.food.com/recipe/moroccan-brown-rice-rice-cooker-504096,ok
860,MOROCCAN B'STELLA,assets/photos/860.jpg,https://www.food.com/recipe/moroccan-bstella-425234,ok
861,MOROCCAN CARROT AND CINNAMON SALAD,assets/photos/861.jpg,https://www.food.com/recipe/moroccan-carrot-and-cinnamon-salad-504321,ok
862,MOROCCAN CARROT SALAD,assets/photos/862.jpg,https://www.food.com/recipe/moroccan-carrot-salad-324739,ok
864,MOROCCAN CARROT SALAD WITH DATES AND YOGURT (VEGAN-FRIENDLY),assets/photos/864.jpg,https://www.food.com/recipe/moroccan-carrot-salad-with-dates-and-yogurt-vegan-friendly-480925,ok
865,MOROCCAN CARROT SALAD WITH PARSLEY AND ROASTED LEMON RECIPE,assets/photos/865.jpg,https://www.food.com/recipe/moroccan-carrot-salad-with-parsley-and-roasted-lemon-recipe-504102,ok
866,MOROCCAN CARROT SOUP,assets/photos/866.jpg,https://www.food.com/recipe/moroccan-carrot-soup-422961,ok
868,MOROCCAN CARROTS,assets/photos/868.jpg,https://www.food.com/recipe/moroccan-carrots-512987,ok
869,MOROCCAN CAULIFLOWER &LDQUO;COUSCOUS&RDQUO; SALAD,assets/photos/869.jpg,https://www.food.com/recipe/moroccan-cauliflower-couscous-salad-531577,ok
870,MOROCCAN CAULIFLOWER WITH SPICES,assets/photos/870.jpg,https://www.food.com/recipe/moroccan-cauliflower-with-spices-374651,ok
871,MOROCCAN CHAROSET BALLS,assets/photos/871.jpg,https://www.food.com/recipe/moroccan-charoset-balls-87724,ok
872,MOROCCAN CHERMOULA MARINADE,assets/photos/872.jpg,https://www.food.com/recipe/moroccan-chermoula-marinade-502545,ok
874,MOROCCAN CHICKEN AND COUSCOUS SOUP,assets/photos/874.jpg,https://www.food.com/recipe/moroccan-chicken-and-couscous-soup-331411,ok
875,MOROCCAN CHICKEN AND DATE TAGINE,assets/photos/875.jpg,https://www.food.com/recipe/moroccan-chicken-and-date-tagine-44107,ok
876,MOROCCAN CHICKEN AND RAISINS FOR 2,assets/photos/876.jpg,https://www.food.com/recipe/moroccan-chicken-and-raisins-for-2-338342,ok
877,MOROCCAN CHICKEN AND VEGGIE SKILLET,assets/photos/877.jpg,https://www.food.com/recipe/moroccan-chicken-and-veggie-skillet-38221,ok
878,MOROCCAN CHICKEN BREASTS,assets/photos/878.jpg,https://www.food.com/recipe/moroccan-chicken-breasts-324743,ok
879,MOROCCAN CHICKEN &AMP; CHICKPEA TAGINE,assets/photos/879.jpg,https://www.food.com/recipe/moroccan-chicken-chickpea-tagine-407110,ok
880,MOROCCAN CHICKEN &AMP; EGG TAGINE,assets/photos/880.jpg,https://www.food.com/recipe/moroccan-chicken-egg-tagine-404000,ok
881,MOROCCAN CHICKEN IN PASTRY LEAVES,assets/photos/881.jpg,https://www.food.com/recipe/moroccan-chicken-in-pastry-leaves-317272,ok
882,MOROCCAN CHICKEN KABOBS,assets/photos/882.jpg,https://www.food.com/recipe/moroccan-chicken-kabobs-478279,ok
883,"MOROCCAN CHICKEN: MADE ON STOVE TOP, CROCK-POT OR TAGINE",assets/photos/883.jpg,https://www.food.com/recipe/moroccan-chicken-made-on-stove-top-crock-pot-or-tagine-375800,ok
884,MOROCCAN CHICKEN PIE,assets/photos/884.jpg,https://www.food.com/recipe/moroccan-chicken-pie-446032,ok
885,MOROCCAN CHICKEN SALAD,assets/photos/885.jpg,https://www.food.com/recipe/moroccan-chicken-salad-97430,ok
886,MOROCCAN CHICKEN SALAD (CALIFORNIA PIZZA KITCHEN COPYCAT),assets/photos/886.jpg,https://www.food.com/recipe/moroccan-chicken-salad-california-pizza-kitchen-copycat-408831,ok
887,MOROCCAN CHICKEN SALAD FOR A STARRY NIGHT,assets/photos/887.jpg,https://www.food.com/recipe/moroccan-chicken-salad-for-a-starry-night-372563,ok
888,MOROCCAN CHICKEN SOUP,assets/photos/888.jpg,https://www.food.com/recipe/moroccan-chicken-soup-420507,ok
889,MOROCCAN CHICKEN STEW,assets/photos/889.jpg,https://www.food.com/recipe/moroccan-chicken-stew-49815,ok
890,MOROCCAN CHICKEN TAGINE,assets/photos/890.jpg,https://www.food.com/recipe/moroccan-chicken-tagine-349900,ok
891,CLASSIC MOROCCAN CHICKEN TAGINE,assets/photos/891.jpg,https://www.food.com/recipe/moroccan-chicken-tagine-503845,ok
892,MOROCCAN CHICKEN (TAGINE) - ATK,assets/photos/892.jpg,https://www.food.com/recipe/moroccan-chicken-tagine-atk-480338,ok
894,MOROCCAN CHICKEN WINGS,assets/photos/894.jpg,https://www.food.com/recipe/moroccan-chicken-wings-411500,ok
895,MOROCCAN CHICKEN WITH APRICOTS,assets/photos/895.jpg,https://www.food.com/recipe/moroccan-chicken-with-apricots-329675,ok
896,MOROCCAN CHICKEN WITH COUSCOUS,assets/photos/896.jpg,https://www.food.com/recipe/moroccan-chicken-with-couscous-69340,ok
897,MOROCCAN CHICKEN WITH PISTACHIO COUSCOUS,assets/photos/897.jpg,https://www.food.com/recipe/moroccan-chicken-with-pistachio-couscous-311203,ok
898,MOROCCAN CHICKEN WITH PRESERVED LEMONS,assets/photos/898.jpg,https://www.food.com/recipe/moroccan-chicken-with-preserved-lemons-40736,ok
899,MOROCCAN CHICKEN WITH SWEET COUSCOUS,assets/photos/899.jpg,https://www.food.com/recipe/moroccan-chicken-with-sweet-couscous-338184,ok
900,MOROCCAN CHICKPEA AND VEGETABLE STEW WITH COUSCOUS,assets/photos/900.jpg,https://www.food.com/recipe/moroccan-chickpea-and-vegetable-stew-with-couscous-66380,ok
901,MOROCCAN CHICKPEA CHILI,assets/photos/901.jpg,https://www.food.com/recipe/moroccan-chickpea-chili-326457,ok
902,MOROCCAN CHICKPEA DIP,assets/photos/902.jpg,https://www.food.com/recipe/moroccan-chickpea-dip-460551,ok
903,MOROCCAN CHICKPEA SALAD,assets/photos/903.jpg,https://www.food.com/recipe/moroccan-chickpea-salad-92523,ok
907,MOROCCAN CHICKPEA SOUP,assets/photos/907.jpg,https://www.food.com/recipe/moroccan-chickpea-soup-6860,ok
908,MOROCCAN CHICKPEA &AMP; ZUCCHINI SALAD (AFRICA),assets/photos/908.jpg,https://www.food.com/recipe/moroccan-chickpea-zucchini-salad-africa-310837,ok
909,MOROCCAN CHICKPEAS AND SWEET POTATOES,assets/photos/909.jpg,https://www.food.com/recipe/moroccan-chickpeas-and-sweet-potatoes-85782,ok
910,MOROCCAN CHICKPEAS WITH CARROT AND DATES,assets/photos/910.jpg,https://www.food.com/recipe/moroccan-chickpeas-with-carrot-and-dates-334126,ok
911,MOROCCAN CHOCOLATE CAKE,assets/photos/911.jpg,https://www.food.com/recipe/moroccan-chocolate-cake-505632,ok
912,MOROCCAN CINNAMON COFFEE WITH ORANGE FLOWER WATER,assets/photos/912.jpg,https://www.food.com/recipe/moroccan-cinnamon-coffee-with-orange-flower-water-424063,ok
913,MOROCCAN COCONUT FUDGE-ZUCRE COCO,assets/photos/913.jpg,https://www.food.com/recipe/moroccan-coconut-fudge-zucre-coco-505592,ok
914,MOROCCAN COFFEE,assets/photos/914.jpg,https://www.food.com/recipe/moroccan-coffee-493140,ok
915,MOROCCAN COFFEE WITH SIX FRAGRANT SPICES,assets/photos/915.jpg,https://www.food.com/recipe/moroccan-coffee-with-six-fragrant-spices-502696,ok
916,MOROCCAN COUSCOUS AND SMOKEY-PAPRIKA HONEY ROASTED CARROT SALAD,assets/photos/916.jpg,https://www.food.com/recipe/moroccan-couscous-and-smokey-paprika-honey-roasted-carrot-salad-418119,ok
917,MOROCCAN COUSCOUS SALAD,assets/photos/917.jpg,https://www.food.com/recipe/moroccan-couscous-salad-437803,ok
918,MOROCCAN CROCK POT TAJINE,assets/photos/918.jpg,https://www.food.com/recipe/moroccan-crock-pot-tajine-72218,ok
919,MOROCCAN DAYDREAM COFFEE,assets/photos/919.jpg,https://www.food.com/recipe/moroccan-daydream-coffee-507584,ok
920,MOROCCAN DRY RUB,assets/photos/920.jpg,https://www.food.com/recipe/moroccan-dry-rub-356043,ok
921,MOROCCAN EGG AND MEATBALL TAGINE,assets/photos/921.jpg,https://www.food.com/recipe/moroccan-egg-and-meatball-tagine-532827,ok
922,MOROCCAN EGGPLANT AND CHICKPEAS,assets/photos/922.jpg,https://www.food.com/recipe/moroccan-eggplant-and-chickpeas-364624,ok
923,MOROCCAN EGGPLANT (AUBERGINE) FRITTERS,assets/photos/923.jpg,https://www.food.com/recipe/moroccan-eggplant-aubergine-fritters-61143,ok
924,AUBERGINE SALAD,assets/photos/924.jpg,https://www.food.com/recipe/moroccan-eggplant-aubergine-salad-88962,ok
925,MOROCCAN EGGS,assets/photos/925.jpg,https://www.food.com/recipe/moroccan-eggs-505612,ok
926,MOROCCAN FEKKA COOKIES (ANISE BISCOTTI),assets/photos/926.jpg,https://www.food.com/recipe/moroccan-fekka-cookies-anise-biscotti-372028,ok
927,MOROCCAN FISH CHARMOULA,assets/photos/927.jpg,https://www.food.com/recipe/moroccan-fish-charmoula-426697,ok
928,MOROCCAN FISH SKEWERS / KEBABS,assets/photos/928.jpg,https://www.food.com/recipe/moroccan-fish-skewers-kebabs-318079,ok
929,MOROCCAN FISH TAJINE,assets/photos/929.jpg,https://www.food.com/recipe/moroccan-fish-tajine-338997,ok
930,MOROCCAN FLATBREAD,assets/photos/930.jpg,https://www.food.com/recipe/moroccan-flatbread-531395,ok
931,MOROCCAN FLATBREAD PIZZAS (CAN BE WW),assets/photos/931.jpg,https://www.food.com/recipe/moroccan-flatbread-pizzas-can-be-ww-389902,ok
932,MOROCCAN FRIED EGGPLANT,assets/photos/932.jpg,https://www.food.com/recipe/moroccan-fried-eggplant-428746,ok
933,MOROCCAN FRIED EGGS WITH CUMIN AND SALT,assets/photos/933.jpg,https://www.food.com/recipe/moroccan-fried-eggs-with-cumin-and-salt-414808,ok
934,MOROCCAN FRIED WHITING,assets/photos/934.jpg,https://www.food.com/recipe/moroccan-fried-whiting-428747,ok
935,MOROCCAN GARBANZO BEAN AND FETA PITAS,assets/photos/935.jpg,https://www.food.com/recipe/moroccan-garbanzo-bean-and-feta-pitas-428626,ok
936,MOROCCAN GRAPE JUICE,assets/photos/936.jpg,https://www.food.com/recipe/moroccan-grape-juice-505443,ok
937,MOROCCAN HERBED OLIVES,assets/photos/937.jpg,https://www.food.com/recipe/moroccan-herbed-olives-420977,ok
938,MOROCCAN HUMMUS,assets/photos/938.jpg,https://www.food.com/recipe/moroccan-hummus-505751,ok
939,MOROCCAN INSPIRED BAKED POTATO SLICES,assets/photos/939.jpg,https://www.food.com/recipe/moroccan-inspired-baked-potato-slices-367434,ok
940,MOROCCAN-INSPIRED FLANK STEAK,assets/photos/940.jpg,https://www.food.com/recipe/moroccan-inspired-flank-steak-366116,ok
941,MOROCCAN KEFTA KEBABS,assets/photos/941.jpg,https://www.food.com/recipe/moroccan-kefta-kebabs-71484,ok
942,MOROCCAN LAMB,assets/photos/942.jpg,https://www.food.com/recipe/moroccan-lamb-99655,ok
943,MOROCCAN LAMB CHOPS WITH PRESERVED LEMON GREMOLATA,assets/photos/943.jpg,https://www.food.com/recipe/moroccan-lamb-chops-with-preserved-lemon-gremolata-513988,ok
944,MOROCCAN LAMB FILLET (BACKSTRAP),assets/photos/944.jpg,https://www.food.com/recipe/moroccan-lamb-fillet-backstrap-378666,ok
945,MOROCCAN LAMB SHANK WITH COUSCOUS,assets/photos/945.jpg,https://www.food.com/recipe/moroccan-lamb-shank-with-couscous-441037,ok
946,MOROCCAN LAMB TAGINE,assets/photos/946.jpg,https://www.food.com/recipe/moroccan-lamb-tagine-422401,ok
947,MOROCCAN LAMB  WITH COUSCOUS,assets/photos/947.jpg,https://www.food.com/recipe/moroccan-lamb-with-couscous-314128,ok
948,MOROCCAN LEMON CHICKEN,assets/photos/948.jpg,https://www.food.com/recipe/moroccan-lemon-chicken-34697,ok
949,MOROCCAN LEMON CHICKEN WITH OLIVES,assets/photos/949.jpg,https://www.food.com/recipe/moroccan-lemon-chicken-with-olives-324785,ok
950,MOROCCAN LENTIL AND PUMPKIN SOUP  CROCKPOT,assets/photos/950.jpg,https://www.food.com/recipe/moroccan-lentil-and-pumpkin-soup-crockpot-493796,ok
951,MOROCCAN LENTIL SOUP WITH YOGURT,assets/photos/951.jpg,https://www.food.com/recipe/moroccan-lentil-soup-420718,ok
952,MOROCCAN LENTIL SOUP WITH CORIANDER OIL,assets/photos/952.jpg,https://www.food.com/recipe/moroccan-lentil-soup-with-coriander-oil-315593,ok
953,MOROCCAN LENTIL STEW WITH RAISINS,assets/photos/953.jpg,https://www.food.com/recipe/moroccan-lentil-stew-with-raisins-443205,ok
954,MOROCCAN LENTILS AND COUSCOUS,assets/photos/954.jpg,https://www.food.com/recipe/moroccan-lentils-and-couscous-504317,ok
955,MOROCCAN LIVER SLICES,assets/photos/955.jpg,https://www.food.com/recipe/moroccan-liver-slices-382470,ok
956,MOROCCAN MARINATED LAMB BLADE CHOPS,assets/photos/956.jpg,https://www.food.com/recipe/moroccan-marinated-lamb-blade-chops-536448,ok
957,MOROCCAN MEATBALL STEW,assets/photos/957.jpg,https://www.food.com/recipe/moroccan-meatball-stew-404832,ok
958,MOROCCAN MEATBALLS,assets/photos/958.jpg,https://www.food.com/recipe/moroccan-meatballs-531798,ok
960,MOROCCAN MEATBALLS &AMP; COUSCOUS,assets/photos/960.jpg,https://www.food.com/recipe/moroccan-meatballs-couscous-410543,ok
961,MOROCCAN MEATBALLS IN TOMATO SAUCE,assets/photos/961.jpg,https://www.food.com/recipe/moroccan-meatballs-in-tomato-sauce-375975,ok
962,MOROCCAN MEATBALLS -- TAGINE KEFTA,assets/photos/962.jpg,https://www.food.com/recipe/moroccan-meatballs-tagine-kefta-87354,ok
963,MOROCCAN MEATLOAF - LOAFING AROUND,assets/photos/963.jpg,https://www.food.com/recipe/moroccan-meatloaf-loafing-around-376365,ok
964,MOROCCAN MINT TEA,assets/photos/964.jpg,https://www.food.com/recipe/moroccan-mint-tea-505563,ok
966,SWEET & MINTY GREEN TEA,assets/photos/966.jpg,https://www.food.com/recipe/moroccan-mint-tea-83186,ok
967,MOROCCAN MUSHROOM COUSCOUS,assets/photos/967.jpg,https://www.food.com/recipe/moroccan-mushroom-couscous-86590,ok
968,MOROCCAN MUSHROOM TAGINE,assets/photos/968.jpg,https://www.food.com/recipe/moroccan-mushroom-tagine-502991,ok
969,MOROCCAN OLIVE OMELETTE (BAYD DE ZAITUN),assets/photos/969.jpg,https://www.food.com/recipe/moroccan-olive-omelette-bayd-de-zaitun-504185,ok
970,MOROCCAN ORANGE AND ALMOND CAKE,assets/photos/970.jpg,https://www.food.com/recipe/moroccan-orange-and-almond-cake-478889,ok
971,MOROCCAN ORANGE-BLOSSOM SCENTED CARROT SALAD,assets/photos/971.jpg,https://www.food.com/recipe/moroccan-orange-blossom-scented-carrot-salad-428587,ok
972,MOROCCAN ORANGE CAKE,assets/photos/972.jpg,https://www.food.com/recipe/moroccan-orange-cake-424183,ok
973,MOROCCAN OVEN ROASTED SESAME POTATOES,assets/photos/973.jpg,https://www.food.com/recipe/moroccan-oven-roasted-sesame-potatoes-88218,ok
974,MOROCCAN PASTA SALAD WITH CHICKEN,assets/photos/974.jpg,https://www.food.com/recipe/moroccan-pasta-salad-with-chicken-390481,ok
975,MOROCCAN PASTA SALAD WITH TUNA,assets/photos/975.jpg,https://www.food.com/recipe/moroccan-pasta-salad-with-tuna-400659,ok
976,MOROCCAN PEANUT COUSCOUS WITH PEAS,assets/photos/976.jpg,https://www.food.com/recipe/moroccan-peanut-couscous-with-peas-428026,ok
977,MOROCCAN PEAS &AMP; EGGS,assets/photos/977.jpg,https://www.food.com/recipe/moroccan-peas-eggs-305567,ok
978,MOROCCAN PHYLLO ROLLS,assets/photos/978.jpg,https://www.food.com/recipe/moroccan-phyllo-rolls-427828,ok
979,MOROCCAN PILAF,assets/photos/979.jpg,https://www.food.com/recipe/moroccan-pilaf-321104,ok
980,MOROCCAN PORK MINCE,assets/photos/980.jpg,https://www.food.com/recipe/moroccan-pork-mince-415397,ok
981,MOROCCAN POTATO CASSEROLE,assets/photos/981.jpg,https://www.food.com/recipe/moroccan-potato-casserole-502901,ok
982,MOROCCAN POUND CAKE,assets/photos/982.jpg,https://www.food.com/recipe/moroccan-pound-cake-423980,ok
983,MOROCCAN PRESERVED LEMONS,assets/photos/983.jpg,https://www.food.com/recipe/moroccan-preserved-lemons-308919,ok
984,MOROCCAN QUINOA SALAD WITH SWEET POTATO AND SPINACH,assets/photos/984.jpg,https://www.food.com/recipe/moroccan-quinoa-salad-with-sweet-potato-and-spinach-531661,ok
985,MOROCCAN RAMADAN SOUP,assets/photos/985.jpg,https://www.food.com/recipe/moroccan-ramadan-soup-503356,ok
986,MOROCCAN RAS EL HANOUT SPICE MIX,assets/photos/986.jpg,https://www.food.com/recipe/moroccan-ras-el-hanout-spice-mix-312698,ok
987,MOROCCAN RICE MEATBALLS,assets/photos/987.jpg,https://www.food.com/recipe/moroccan-rice-meatballs-35429,ok
988,MOROCCAN RICE PILAF,assets/photos/988.jpg,https://www.food.com/recipe/moroccan-rice-pilaf-523587,ok
989,MOROCCAN RICE PILAF WITH SAFFRON,assets/photos/989.jpg,https://www.food.com/recipe/moroccan-rice-pilaf-with-saffron-414811,ok
